DeviceRowID,Temperature,Chill,Humidity,Barometer,DewPoint,SetPoint,Date
1562_Hr,36.5,0,20,0,9.93,0,2022-08-10 17:30:00
1562_Hr,36.4,0,20,0,9.85,0,2022-08-10 17:35:00
1562_Hr,36.4,0,20,0,9.85,0,2022-08-10 17:40:00
1562_Hr,36.4,0,20,0,9.85,0,2022-08-10 17:45:00
1562_Hr,36.3,0,20,0,9.77,0,2022-08-10 17:50:00
1562_Hr,36.3,0,20,0,9.77,0,2022-08-10 17:55:00
1562_Hr,36.2,0,20,0,9.68,0,2022-08-10 18:00:00
1562_Hr,36.2,0,19,0,8.92,0,2022-08-10 18:05:00
1562_Hr,36.2,0,19,0,8.92,0,2022-08-10 18:10:00
1562_Hr,36.1,0,19,0,8.84,0,2022-08-10 18:15:00
1562_Hr,36.1,0,19,0,8.84,0,2022-08-10 18:20:00
1562_Hr,36,0,19,0,8.76,0,2022-08-10 18:25:00
1562_Hr,35.9,0,19,0,8.68,0,2022-08-10 18:30:00
1562_Hr,35.8,0,19,0,8.6,0,2022-08-10 18:35:00
1562_Hr,35.8,0,19,0,8.6,0,2022-08-10 18:40:00
1562_Hr,35.8,0,19,0,8.6,0,2022-08-10 18:45:00
1562_Hr,35.7,0,19,0,8.52,0,2022-08-10 18:50:00
1562_Hr,35.7,0,19,0,8.52,0,2022-08-10 18:55:00
1562_Hr,35.5,0,19,0,8.35,0,2022-08-10 19:00:00
1562_Hr,35.5,0,19,0,8.35,0,2022-08-10 19:05:00
1562_Hr,35.4,0,19,0,8.27,0,2022-08-10 19:10:00
1562_Hr,35.3,0,19,0,8.19,0,2022-08-10 19:15:00
1562_Hr,35.2,0,19,0,8.11,0,2022-08-10 19:20:00
1562_Hr,35.1,0,19,0,8.03,0,2022-08-10 19:25:00
1562_Hr,34.9,0,20,0,8.62,0,2022-08-10 19:30:00
1562_Hr,34.7,0,20,0,8.46,0,2022-08-10 19:35:00
1562_Hr,34.5,0,20,0,8.29,0,2022-08-10 19:40:00
1562_Hr,34.4,0,20,0,8.21,0,2022-08-10 19:45:00
1562_Hr,34.2,0,20,0,8.05,0,2022-08-10 19:50:00
1562_Hr,34.1,0,20,0,7.96,0,2022-08-10 19:55:00
1562_Hr,33.9,0,20,0,7.8,0,2022-08-10 20:00:00
1562_Hr,33.8,0,20,0,7.72,0,2022-08-10 20:05:00
1562_Hr,33.7,0,20,0,7.64,0,2022-08-10 20:10:00
1562_Hr,33.6,0,20,0,7.55,0,2022-08-10 20:15:00
1562_Hr,33.6,0,20,0,7.55,0,2022-08-10 20:20:00
1562_Hr,33.5,0,20,0,7.47,0,2022-08-10 20:25:00
1562_Hr,33.4,0,20,0,7.39,0,2022-08-10 20:30:00
1562_Hr,33.3,0,20,0,7.31,0,2022-08-10 20:35:00
1562_Hr,33.3,0,20,0,7.31,0,2022-08-10 20:40:00
