DeviceRowID,Value,Usage,Date
126,28957648,4100,2022-08-10 12:40:00
126,28957648,4100,2022-08-10 12:45:00
126,28957648,3700,2022-08-10 12:50:00
126,28957648,3500,2022-08-10 12:55:00
126,28957648,3400,2022-08-10 13:00:00
126,28957648,3400,2022-08-10 13:05:00
126,28957648,3500,2022-08-10 13:10:00
126,28957648,3700,2022-08-10 13:15:00
126,28957648,3700,2022-08-10 13:20:00
126,28957648,3800,2022-08-10 13:25:00
126,28957648,3700,2022-08-10 13:30:00
126,28957648,3800,2022-08-10 13:35:00
126,28957648,3700,2022-08-10 13:40:00
126,28957648,3700,2022-08-10 13:45:00
126,28957648,4000,2022-08-10 13:50:00
126,28957648,3600,2022-08-10 13:55:00
126,28957648,3400,2022-08-10 14:00:00
126,28957648,3400,2022-08-10 14:05:00
126,28957648,3400,2022-08-10 14:10:00
126,28957648,3400,2022-08-10 14:15:00
126,28957648,3400,2022-08-10 14:20:00
126,28957648,3700,2022-08-10 14:25:00
126,28957648,4000,2022-08-10 14:30:00
126,28957648,3300,2022-08-10 14:35:00
126,28957648,3300,2022-08-10 14:40:00
126,28957648,3300,2022-08-10 14:45:00
126,28957648,3300,2022-08-10 14:50:00
126,28957648,3100,2022-08-10 14:55:00
126,28957648,3300,2022-08-10 15:00:00
126,28957648,3300,2022-08-10 15:05:00
126,28957648,3100,2022-08-10 15:10:00
126,28957648,3100,2022-08-10 15:15:00
126,28957648,3100,2022-08-10 15:20:00
126,28957648,3100,2022-08-10 15:25:00
126,28957648,3400,2022-08-10 15:30:00
126,28957648,3600,2022-08-10 15:35:00
126,28957648,3400,2022-08-10 15:40:00
126,28957648,3400,2022-08-10 15:45:00
126,28957648,3300,2022-08-10 15:50:00
126,28957648,3100,2022-08-10 15:55:00
126,28957648,3100,2022-08-10 16:00:00
126,28957648,3300,2022-08-10 16:05:00
126,28957648,3300,2022-08-10 16:10:00
126,28957648,3100,2022-08-10 16:15:00
126,28957648,3100,2022-08-10 16:20:00
126,28957648,3100,2022-08-10 16:25:00
126,28957648,3400,2022-08-10 16:30:00
126,28957648,3700,2022-08-10 16:35:00
126,28957648,3600,2022-08-10 16:40:00
126,28957648,3300,2022-08-10 16:45:00
126,28957648,3300,2022-08-10 16:50:00
126,28957648,3300,2022-08-10 16:55:00
126,28957648,3100,2022-08-10 17:00:00
126,28957648,3100,2022-08-10 17:05:00
126,28957648,3300,2022-08-10 17:10:00
126,28957648,3300,2022-08-10 17:15:00
126,28957648,3300,2022-08-10 17:20:00
126,28957648,3100,2022-08-10 17:25:00
126,28957648,3400,2022-08-10 17:30:00
126,28957648,3400,2022-08-10 17:35:00
126,28957648,3300,2022-08-10 17:40:00
126,28957648,3600,2022-08-10 17:45:00
126,28957648,3600,2022-08-10 17:50:00
126,28957648,3300,2022-08-10 17:55:00
126,28957648,3100,2022-08-10 18:00:00
126,28957648,3100,2022-08-10 18:05:00
126,28957648,3100,2022-08-10 18:10:00
126,28957648,3100,2022-08-10 18:15:00
126,28957648,3300,2022-08-10 18:20:00
126,28957648,3100,2022-08-10 18:25:00
126,28957648,3400,2022-08-10 18:30:00
126,28957648,3300,2022-08-10 18:35:00
126,28957648,3400,2022-08-10 18:40:00
126,28957648,3300,2022-08-10 18:45:00
126,28957648,3600,2022-08-10 18:50:00
126,28957648,3600,2022-08-10 18:55:00
126,28957648,3200,2022-08-10 19:00:00
126,28957648,3100,2022-08-10 19:05:00
126,28957648,3000,2022-08-10 19:10:00
126,28957648,3100,2022-08-10 19:15:00
126,28957648,3100,2022-08-10 19:20:00
126,28957648,3300,2022-08-10 19:25:00
126,28957648,3600,2022-08-10 19:30:00
126,28957648,3400,2022-08-10 19:35:00
126,28957648,3300,2022-08-10 19:40:00
126,28957648,3300,2022-08-10 19:45:00
126,28957648,3300,2022-08-10 19:50:00
126,28957648,3600,2022-08-10 19:55:00
126,28957648,3300,2022-08-10 20:00:00
126,28957648,3100,2022-08-10 20:05:00
126,28957648,3400,2022-08-10 20:10:00
126,28957648,3200,2022-08-10 20:15:00
126,28957648,3700,2022-08-10 20:20:00
126,28957648,3700,2022-08-10 20:25:00
126,28957648,4600,2022-08-10 20:30:00
126,28957648,4400,2022-08-10 20:35:00
126,28957648,4100,2022-08-10 20:40:00
126,28957648,4100,2022-08-10 20:45:00
126,28957648,4100,2022-08-10 20:50:00
126,28957648,3800,2022-08-10 20:55:00
126,28957648,3800,2022-08-10 21:00:00
126,28957648,4000,2022-08-10 21:05:00
126,28957648,3100,2022-08-10 21:10:00
126,28957648,3100,2022-08-10 21:15:00
126,28957648,3200,2022-08-10 21:20:00
126,28957648,3200,2022-08-10 21:25:00
126,28957648,3500,2022-08-10 21:30:00
126,28957648,3700,2022-08-10 21:35:00
126,28957648,3700,2022-08-10 21:40:00
126,28957648,3400,2022-08-10 21:45:00
126,28957648,3400,2022-08-10 21:50:00
126,28957648,3200,2022-08-10 21:55:00
126,28957648,3200,2022-08-10 22:00:00
126,28957648,3400,2022-08-10 22:05:00
126,28957648,3400,2022-08-10 22:10:00
126,28957648,3400,2022-08-10 22:15:00
126,28957648,3200,2022-08-10 22:20:00
126,28957648,3200,2022-08-10 22:25:00
126,28957649,20300,2022-08-10 22:30:00
126,28957801,18100,2022-08-10 22:35:00
126,28957951,18100,2022-08-10 22:40:00
126,28958101,18100,2022-08-10 22:45:00
126,28958250,17800,2022-08-10 22:50:00
126,28958395,17400,2022-08-10 22:55:00
126,28958539,17300,2022-08-10 23:00:00
126,28958686,17800,2022-08-10 23:05:00
